,k5,k6,k7,score,score_init
603,72.63157895,11.57894737,0.33763157899999996,445,1138
604,72.63157895,11.57894737,0.358421053,454,1138
605,72.63157895,11.57894737,0.379210526,389,1138
606,72.63157895,11.57894737,0.4,464,1138
607,72.63157895,12.89473684,0.005,3999,1138
608,72.63157895,12.89473684,0.025789474,373,1138
609,72.63157895,12.89473684,0.046578947,417,1138
610,72.63157895,12.89473684,0.067368421,417,1138
611,72.63157895,12.89473684,0.088157895,435,1138
612,72.63157895,12.89473684,0.108947368,482,1138
613,72.63157895,12.89473684,0.129736842,481,1138
614,72.63157895,12.89473684,0.150526316,419,1138
615,72.63157895,12.89473684,0.171315789,450,1138
616,72.63157895,12.89473684,0.192105263,487,1138
617,72.63157895,12.89473684,0.212894737,419,1138
618,72.63157895,12.89473684,0.233684211,460,1138
619,72.63157895,12.89473684,0.254473684,402,1138
620,72.63157895,12.89473684,0.275263158,427,1138
621,72.63157895,12.89473684,0.296052632,395,1138
622,72.63157895,12.89473684,0.316842105,440,1138
623,72.63157895,12.89473684,0.33763157899999996,421,1138
624,72.63157895,12.89473684,0.358421053,446,1138
625,72.63157895,12.89473684,0.379210526,460,1138
626,72.63157895,12.89473684,0.4,544,1138
627,72.63157895,14.21052632,0.005,4213,1138
628,72.63157895,14.21052632,0.025789474,449,1138
629,72.63157895,14.21052632,0.046578947,404,1138
630,72.63157895,14.21052632,0.067368421,379,1138
631,72.63157895,14.21052632,0.088157895,427,1138
632,72.63157895,14.21052632,0.108947368,502,1138
633,72.63157895,14.21052632,0.129736842,431,1138
634,72.63157895,14.21052632,0.150526316,413,1138
635,72.63157895,14.21052632,0.171315789,461,1138
636,72.63157895,14.21052632,0.192105263,437,1138
637,72.63157895,14.21052632,0.212894737,443,1138
638,72.63157895,14.21052632,0.233684211,392,1138
639,72.63157895,14.21052632,0.254473684,471,1138
640,72.63157895,14.21052632,0.275263158,401,1138
641,72.63157895,14.21052632,0.296052632,418,1138
642,72.63157895,14.21052632,0.316842105,490,1138
643,72.63157895,14.21052632,0.33763157899999996,416,1138
644,72.63157895,14.21052632,0.358421053,450,1138
645,72.63157895,14.21052632,0.379210526,365,1138
646,72.63157895,14.21052632,0.4,447,1138
647,72.63157895,15.52631579,0.005,4067,1138
648,72.63157895,15.52631579,0.025789474,432,1138
649,72.63157895,15.52631579,0.046578947,520,1138
650,72.63157895,15.52631579,0.067368421,590,1138
651,72.63157895,15.52631579,0.088157895,395,1138
652,72.63157895,15.52631579,0.108947368,408,1138
653,72.63157895,15.52631579,0.129736842,427,1138
654,72.63157895,15.52631579,0.150526316,448,1138
655,72.63157895,15.52631579,0.171315789,467,1138
656,72.63157895,15.52631579,0.192105263,412,1138
657,72.63157895,15.52631579,0.212894737,429,1138
658,72.63157895,15.52631579,0.233684211,404,1138
659,72.63157895,15.52631579,0.254473684,380,1138
660,72.63157895,15.52631579,0.275263158,457,1138
661,72.63157895,15.52631579,0.296052632,476,1138
662,72.63157895,15.52631579,0.316842105,469,1138
663,72.63157895,15.52631579,0.33763157899999996,402,1138
664,72.63157895,15.52631579,0.358421053,431,1138
665,72.63157895,15.52631579,0.379210526,470,1138
666,72.63157895,15.52631579,0.4,519,1138
667,72.63157895,16.84210526,0.005,4246,1138
668,72.63157895,16.84210526,0.025789474,424,1138
669,72.63157895,16.84210526,0.046578947,442,1138
670,72.63157895,16.84210526,0.067368421,411,1138
671,72.63157895,16.84210526,0.088157895,443,1138
672,72.63157895,16.84210526,0.108947368,360,1138
673,72.63157895,16.84210526,0.129736842,417,1138
674,72.63157895,16.84210526,0.150526316,472,1138
675,72.63157895,16.84210526,0.171315789,473,1138
676,72.63157895,16.84210526,0.192105263,471,1138
677,72.63157895,16.84210526,0.212894737,462,1138
678,72.63157895,16.84210526,0.233684211,438,1138
679,72.63157895,16.84210526,0.254473684,448,1138
680,72.63157895,16.84210526,0.275263158,490,1138
681,72.63157895,16.84210526,0.296052632,446,1138
682,72.63157895,16.84210526,0.316842105,406,1138
683,72.63157895,16.84210526,0.33763157899999996,469,1138
684,72.63157895,16.84210526,0.358421053,392,1138
685,72.63157895,16.84210526,0.379210526,451,1138
686,72.63157895,16.84210526,0.4,594,1138
687,72.63157895,18.15789474,0.005,4189,1138
688,72.63157895,18.15789474,0.025789474,416,1138
689,72.63157895,18.15789474,0.046578947,409,1138
690,72.63157895,18.15789474,0.067368421,490,1138
691,72.63157895,18.15789474,0.088157895,389,1138
692,72.63157895,18.15789474,0.108947368,409,1138
693,72.63157895,18.15789474,0.129736842,421,1138
694,72.63157895,18.15789474,0.150526316,466,1138
695,72.63157895,18.15789474,0.171315789,427,1138
696,72.63157895,18.15789474,0.192105263,337,1138
697,72.63157895,18.15789474,0.212894737,479,1138
698,72.63157895,18.15789474,0.233684211,379,1138
699,72.63157895,18.15789474,0.254473684,426,1138
700,72.63157895,18.15789474,0.275263158,477,1138
701,72.63157895,18.15789474,0.296052632,474,1138
702,72.63157895,18.15789474,0.316842105,376,1138
703,72.63157895,18.15789474,0.33763157899999996,375,1138
704,72.63157895,18.15789474,0.358421053,488,1138
705,72.63157895,18.15789474,0.379210526,539,1138
706,72.63157895,18.15789474,0.4,504,1138
707,72.63157895,19.47368421,0.005,4140,1138
708,72.63157895,19.47368421,0.025789474,407,1138
709,72.63157895,19.47368421,0.046578947,508,1138
710,72.63157895,19.47368421,0.067368421,450,1138
711,72.63157895,19.47368421,0.088157895,492,1138
712,72.63157895,19.47368421,0.108947368,409,1138
713,72.63157895,19.47368421,0.129736842,446,1138
714,72.63157895,19.47368421,0.150526316,506,1138
715,72.63157895,19.47368421,0.171315789,474,1138
716,72.63157895,19.47368421,0.192105263,453,1138
717,72.63157895,19.47368421,0.212894737,437,1138
718,72.63157895,19.47368421,0.233684211,414,1138
719,72.63157895,19.47368421,0.254473684,460,1138
720,72.63157895,19.47368421,0.275263158,398,1138
721,72.63157895,19.47368421,0.296052632,390,1138
722,72.63157895,19.47368421,0.316842105,377,1138
723,72.63157895,19.47368421,0.33763157899999996,401,1138
724,72.63157895,19.47368421,0.358421053,496,1138
725,72.63157895,19.47368421,0.379210526,488,1138
726,72.63157895,19.47368421,0.4,497,1138
727,72.63157895,20.78947368,0.005,4091,1138
728,72.63157895,20.78947368,0.025789474,438,1138
729,72.63157895,20.78947368,0.046578947,371,1138
730,72.63157895,20.78947368,0.067368421,398,1138
731,72.63157895,20.78947368,0.088157895,388,1138
732,72.63157895,20.78947368,0.108947368,391,1138
733,72.63157895,20.78947368,0.129736842,460,1138
734,72.63157895,20.78947368,0.150526316,429,1138
735,72.63157895,20.78947368,0.171315789,383,1138
736,72.63157895,20.78947368,0.192105263,394,1138
737,72.63157895,20.78947368,0.212894737,463,1138
738,72.63157895,20.78947368,0.233684211,475,1138
739,72.63157895,20.78947368,0.254473684,394,1138
740,72.63157895,20.78947368,0.275263158,381,1138
741,72.63157895,20.78947368,0.296052632,496,1138
742,72.63157895,20.78947368,0.316842105,375,1138
743,72.63157895,20.78947368,0.33763157899999996,480,1138
744,72.63157895,20.78947368,0.358421053,521,1138
745,72.63157895,20.78947368,0.379210526,636,1138
746,72.63157895,20.78947368,0.4,510,1138
747,72.63157895,22.10526316,0.005,4012,1138
748,72.63157895,22.10526316,0.025789474,388,1138
749,72.63157895,22.10526316,0.046578947,396,1138
750,72.63157895,22.10526316,0.067368421,408,1138
751,72.63157895,22.10526316,0.088157895,417,1138
752,72.63157895,22.10526316,0.108947368,411,1138
753,72.63157895,22.10526316,0.129736842,469,1138
754,72.63157895,22.10526316,0.150526316,458,1138
755,72.63157895,22.10526316,0.171315789,467,1138
756,72.63157895,22.10526316,0.192105263,462,1138
757,72.63157895,22.10526316,0.212894737,403,1138
758,72.63157895,22.10526316,0.233684211,387,1138
759,72.63157895,22.10526316,0.254473684,386,1138
760,72.63157895,22.10526316,0.275263158,449,1138
761,72.63157895,22.10526316,0.296052632,408,1138
762,72.63157895,22.10526316,0.316842105,378,1138
763,72.63157895,22.10526316,0.33763157899999996,402,1138
764,72.63157895,22.10526316,0.358421053,449,1138
765,72.63157895,22.10526316,0.379210526,529,1138
766,72.63157895,22.10526316,0.4,596,1138
767,72.63157895,23.42105263,0.005,4030,1138
768,72.63157895,23.42105263,0.025789474,438,1138
769,72.63157895,23.42105263,0.046578947,406,1138
770,72.63157895,23.42105263,0.067368421,426,1138
771,72.63157895,23.42105263,0.088157895,458,1138
772,72.63157895,23.42105263,0.108947368,431,1138
773,72.63157895,23.42105263,0.129736842,375,1138
774,72.63157895,23.42105263,0.150526316,457,1138
775,72.63157895,23.42105263,0.171315789,406,1138
776,72.63157895,23.42105263,0.192105263,430,1138
777,72.63157895,23.42105263,0.212894737,440,1138
778,72.63157895,23.42105263,0.233684211,435,1138
779,72.63157895,23.42105263,0.254473684,425,1138
780,72.63157895,23.42105263,0.275263158,513,1138
781,72.63157895,23.42105263,0.296052632,422,1138
782,72.63157895,23.42105263,0.316842105,458,1138
783,72.63157895,23.42105263,0.33763157899999996,551,1138
784,72.63157895,23.42105263,0.358421053,575,1138
785,72.63157895,23.42105263,0.379210526,516,1138
786,72.63157895,23.42105263,0.4,579,1138
787,72.63157895,24.73684211,0.005,4062,1138
788,72.63157895,24.73684211,0.025789474,427,1138
789,72.63157895,24.73684211,0.046578947,455,1138
790,72.63157895,24.73684211,0.067368421,415,1138
791,72.63157895,24.73684211,0.088157895,457,1138
792,72.63157895,24.73684211,0.108947368,444,1138
793,72.63157895,24.73684211,0.129736842,412,1138
794,72.63157895,24.73684211,0.150526316,484,1138
795,72.63157895,24.73684211,0.171315789,425,1138
796,72.63157895,24.73684211,0.192105263,438,1138
797,72.63157895,24.73684211,0.212894737,418,1138
798,72.63157895,24.73684211,0.233684211,370,1138
799,72.63157895,24.73684211,0.254473684,425,1138
800,72.63157895,24.73684211,0.275263158,511,1138
801,72.63157895,24.73684211,0.296052632,445,1138
802,72.63157895,24.73684211,0.316842105,459,1138
803,72.63157895,24.73684211,0.33763157899999996,443,1138
804,72.63157895,24.73684211,0.358421053,490,1138
805,72.63157895,24.73684211,0.379210526,627,1138
806,72.63157895,24.73684211,0.4,588,1138
807,72.63157895,26.05263158,0.005,4223,1138
808,72.63157895,26.05263158,0.025789474,429,1138
809,72.63157895,26.05263158,0.046578947,391,1138
810,72.63157895,26.05263158,0.067368421,512,1138
811,72.63157895,26.05263158,0.088157895,522,1138
812,72.63157895,26.05263158,0.108947368,506,1138
813,72.63157895,26.05263158,0.129736842,447,1138
814,72.63157895,26.05263158,0.150526316,389,1138
815,72.63157895,26.05263158,0.171315789,362,1138
816,72.63157895,26.05263158,0.192105263,440,1138
817,72.63157895,26.05263158,0.212894737,460,1138
818,72.63157895,26.05263158,0.233684211,448,1138
819,72.63157895,26.05263158,0.254473684,374,1138
820,72.63157895,26.05263158,0.275263158,430,1138
821,72.63157895,26.05263158,0.296052632,487,1138
822,72.63157895,26.05263158,0.316842105,437,1138
823,72.63157895,26.05263158,0.33763157899999996,474,1138
824,72.63157895,26.05263158,0.358421053,591,1138
825,72.63157895,26.05263158,0.379210526,651,1138
826,72.63157895,26.05263158,0.4,536,1138
827,72.63157895,27.36842105,0.005,4165,1138
828,72.63157895,27.36842105,0.025789474,425,1138
829,72.63157895,27.36842105,0.046578947,400,1138
830,72.63157895,27.36842105,0.067368421,477,1138
831,72.63157895,27.36842105,0.088157895,483,1138
832,72.63157895,27.36842105,0.108947368,400,1138
833,72.63157895,27.36842105,0.129736842,426,1138
834,72.63157895,27.36842105,0.150526316,474,1138
835,72.63157895,27.36842105,0.171315789,430,1138
836,72.63157895,27.36842105,0.192105263,514,1138
837,72.63157895,27.36842105,0.212894737,388,1138
838,72.63157895,27.36842105,0.233684211,388,1138
839,72.63157895,27.36842105,0.254473684,460,1138
840,72.63157895,27.36842105,0.275263158,418,1138
841,72.63157895,27.36842105,0.296052632,510,1138
842,72.63157895,27.36842105,0.316842105,453,1138
843,72.63157895,27.36842105,0.33763157899999996,509,1138
844,72.63157895,27.36842105,0.358421053,472,1138
845,72.63157895,27.36842105,0.379210526,656,1138
846,72.63157895,27.36842105,0.4,701,1138
847,72.63157895,28.68421053,0.005,4083,1138
848,72.63157895,28.68421053,0.025789474,413,1138
849,72.63157895,28.68421053,0.046578947,504,1138
850,72.63157895,28.68421053,0.067368421,397,1138
851,72.63157895,28.68421053,0.088157895,400,1138
852,72.63157895,28.68421053,0.108947368,396,1138
853,72.63157895,28.68421053,0.129736842,443,1138
854,72.63157895,28.68421053,0.150526316,423,1138
855,72.63157895,28.68421053,0.171315789,456,1138
856,72.63157895,28.68421053,0.192105263,424,1138
857,72.63157895,28.68421053,0.212894737,465,1138
858,72.63157895,28.68421053,0.233684211,462,1138
859,72.63157895,28.68421053,0.254473684,478,1138
860,72.63157895,28.68421053,0.275263158,465,1138
861,72.63157895,28.68421053,0.296052632,460,1138
862,72.63157895,28.68421053,0.316842105,457,1138
863,72.63157895,28.68421053,0.33763157899999996,562,1138
864,72.63157895,28.68421053,0.358421053,537,1138
865,72.63157895,28.68421053,0.379210526,557,1138
866,72.63157895,28.68421053,0.4,698,1138
867,72.63157895,30.0,0.005,4212,1138
868,72.63157895,30.0,0.025789474,435,1138
869,72.63157895,30.0,0.046578947,390,1138
870,72.63157895,30.0,0.067368421,461,1138
871,72.63157895,30.0,0.088157895,452,1138
872,72.63157895,30.0,0.108947368,430,1138
873,72.63157895,30.0,0.129736842,362,1138
874,72.63157895,30.0,0.150526316,414,1138
875,72.63157895,30.0,0.171315789,444,1138
876,72.63157895,30.0,0.192105263,411,1138
877,72.63157895,30.0,0.212894737,507,1138
878,72.63157895,30.0,0.233684211,396,1138
879,72.63157895,30.0,0.254473684,444,1138
880,72.63157895,30.0,0.275263158,481,1138
881,72.63157895,30.0,0.296052632,476,1138
882,72.63157895,30.0,0.316842105,365,1138
883,72.63157895,30.0,0.33763157899999996,504,1138
884,72.63157895,30.0,0.358421053,542,1138
885,72.63157895,30.0,0.379210526,565,1138
886,72.63157895,30.0,0.4,675,1138
887,73.0,7.0,0.069102964,439,1138
888,73.0,21.0,0.063760942,476,1138
889,76.0,18.0,0.042445667,426,1138
890,76.0,26.0,0.231264037,481,1138
891,77.0,19.0,0.070799745,403,1138
892,78.0,19.0,0.070799745,400,1138
893,81.0,13.0,0.070706459,403,1138
894,81.0,26.0,0.27876952899999996,404,1138
895,81.0,26.0,0.27876952899999996,458,1138
896,81.0,26.0,0.27876952899999996,497,1138
897,82.0,10.0,0.053448697,474,1138
898,82.0,30.0,0.06262562299999999,454,1138
899,83.0,6.0,0.059356482,485,1138
900,83.0,10.0,0.048867018,401,1138
901,85.0,30.0,0.047811707,412,1138
902,86.0,19.0,0.16423887,407,1138
903,86.0,19.0,0.16776074300000002,489,1138
904,86.0,19.0,0.169638953,471,1138
905,86.0,27.0,0.040310198,430,1138
906,87.0,10.0,0.045721737,532,1138
907,87.0,10.0,0.070799745,387,1138
908,87.0,26.0,0.321531019,444,1138
909,87.0,26.0,0.353481119,476,1138
910,89.0,12.0,0.25285879699999997,420,1138
911,89.0,29.0,0.387373103,600,1138
912,90.0,9.0,0.27411323600000004,484,1138
913,90.0,17.0,0.06679036,476,1138
914,90.0,30.0,0.06679036,435,1138
915,90.0,30.0,0.140427503,490,1138
916,92.0,10.0,0.09857436800000001,463,1138
917,92.0,10.0,0.105192319,472,1138
918,92.0,10.0,0.10987505300000001,420,1138
919,92.0,10.0,0.11231008599999999,412,1138
920,92.0,10.0,0.11231008599999999,442,1138
921,92.0,10.0,0.11231008599999999,456,1138
922,92.0,10.0,0.351239116,458,1138
923,93.0,21.0,0.056478282000000005,507,1138
924,94.0,19.0,0.070799745,451,1138
925,95.0,10.0,0.05464947,425,1138
926,95.0,13.0,0.024081297999999998,320,1138
927,95.0,15.0,0.027799525,351,1138
928,95.0,22.0,0.31277229,462,1138
929,96.0,5.0,0.045721737,366,1138
930,96.0,16.0,0.070799745,477,1138
931,96.0,18.0,0.159695266,461,1138
932,99.0,20.0,0.070799745,452,1138
933,100.0,11.0,0.268306905,500,1138
934,100.0,19.0,0.070799745,425,1138
935,102.0,13.0,0.048867018,409,1138
936,102.0,18.0,0.37902233,444,1138
937,103.0,19.0,0.070799745,404,1138
938,103.0,23.0,0.070799745,448,1138
939,106.0,12.0,0.070799745,462,1138
940,107.0,6.0,0.251866812,444,1138
941,107.0,6.0,0.25457099699999997,497,1138
942,107.0,6.0,0.25761275100000003,391,1138
943,107.0,14.0,0.317186625,419,1138
944,107.0,14.0,0.32234386,448,1138
945,108.0,10.0,0.048867018,330,1138
946,109.0,7.0,0.048867018,384,1138
947,109.0,19.0,0.070799745,386,1138
948,110.0,24.0,0.070799745,457,1138
949,111.0,13.0,0.048867018,398,1138
950,111.0,16.0,0.25315688,488,1138
951,111.0,16.0,0.25681330399999996,446,1138
952,111.0,19.0,0.070799745,439,1138
953,111.0,24.0,0.189878852,402,1138
954,111.0,24.0,0.191183947,417,1138
955,111.0,24.0,0.343946497,485,1138
956,111.0,25.0,0.028529125,400,1138
957,112.0,8.0,0.072256233,406,1138
958,112.0,10.0,0.050334746,395,1138
959,115.0,22.0,0.070799745,437,1138
960,116.0,19.0,0.063760942,393,1138
961,117.0,19.0,0.070799745,405,1138
962,118.0,10.0,0.044875742,312,1138
963,118.0,19.0,0.07426532799999999,422,1138
964,119.0,10.0,0.051016195,350,1138
965,119.0,28.0,0.138332319,387,1138
966,120.0,16.0,0.056478282000000005,375,1138
967,121.0,10.0,0.031115215,302,1138
968,121.0,19.0,0.063760942,446,1138
969,121.0,24.0,0.243344428,421,1138
970,122.0,19.0,0.078240436,489,1138
971,123.0,23.0,0.099092377,375,1138
972,124.0,11.0,0.048045357000000004,305,1138
973,124.0,19.0,0.070799745,429,1138
974,124.0,30.0,0.273460086,446,1138
975,125.0,19.0,0.070799745,421,1138
976,126.0,10.0,0.045721737,312,1138
977,126.0,19.0,0.070799745,396,1138
978,126.0,28.0,0.061273984000000004,423,1138
979,128.0,17.0,0.070799745,361,1138
980,130.0,5.0,0.048867018,314,1138
981,131.0,10.0,0.048867018,322,1138
982,132.0,10.0,0.045721737,268,1138
983,132.0,18.0,0.26391529,492,1138
984,132.0,19.0,0.070799745,375,1138
985,133.0,10.0,0.048867018,294,1138
986,134.0,10.0,0.050866732000000005,284,1138
987,134.0,15.0,0.026500608,277,1138
988,134.0,15.0,0.035593707999999995,298,1138
989,134.0,15.0,0.039610096000000004,268,1138
990,134.0,15.0,0.044321519000000004,283,1138
991,134.0,15.0,0.10657449,478,1138
992,134.0,25.0,0.039610096000000004,367,1138
993,134.0,27.0,0.378758075,483,1138
994,135.2631579,5.0,0.005,4162,1138
995,135.2631579,5.0,0.025789474,347,1138
996,135.2631579,5.0,0.046578947,300,1138
997,135.2631579,5.0,0.067368421,291,1138
998,135.2631579,5.0,0.088157895,401,1138
999,135.2631579,5.0,0.108947368,382,1138
1000,135.2631579,5.0,0.129736842,356,1138
1001,135.2631579,5.0,0.150526316,425,1138
1002,135.2631579,5.0,0.171315789,406,1138
1003,135.2631579,5.0,0.192105263,432,1138
1004,135.2631579,5.0,0.212894737,357,1138
1005,135.2631579,5.0,0.233684211,422,1138
1006,135.2631579,5.0,0.254473684,432,1138
1007,135.2631579,5.0,0.275263158,392,1138
1008,135.2631579,5.0,0.296052632,465,1138
1009,135.2631579,5.0,0.316842105,402,1138
1010,135.2631579,5.0,0.33763157899999996,384,1138
1011,135.2631579,5.0,0.358421053,441,1138
1012,135.2631579,5.0,0.379210526,464,1138
1013,135.2631579,5.0,0.4,457,1138
1014,135.2631579,6.315789474,0.005,4042,1138
1015,135.2631579,6.315789474,0.025789474,338,1138
1016,135.2631579,6.315789474,0.046578947,231,1138
1017,135.2631579,6.315789474,0.067368421,337,1138
1018,135.2631579,6.315789474,0.088157895,379,1138
1019,135.2631579,6.315789474,0.108947368,336,1138
1020,135.2631579,6.315789474,0.129736842,391,1138
1021,135.2631579,6.315789474,0.150526316,420,1138
1022,135.2631579,6.315789474,0.171315789,377,1138
1023,135.2631579,6.315789474,0.192105263,439,1138
1024,135.2631579,6.315789474,0.212894737,426,1138
1025,135.2631579,6.315789474,0.233684211,421,1138
1026,135.2631579,6.315789474,0.254473684,404,1138
1027,135.2631579,6.315789474,0.275263158,473,1138
1028,135.2631579,6.315789474,0.296052632,475,1138
1029,135.2631579,6.315789474,0.316842105,401,1138
1030,135.2631579,6.315789474,0.33763157899999996,430,1138
1031,135.2631579,6.315789474,0.358421053,475,1138
1032,135.2631579,6.315789474,0.379210526,384,1138
1033,135.2631579,6.315789474,0.4,419,1138
1034,135.2631579,7.631578947,0.005,4111,1138
1035,135.2631579,7.631578947,0.025789474,287,1138
1036,135.2631579,7.631578947,0.046578947,300,1138
1037,135.2631579,7.631578947,0.067368421,307,1138
1038,135.2631579,7.631578947,0.088157895,327,1138
1039,135.2631579,7.631578947,0.108947368,295,1138
1040,135.2631579,7.631578947,0.129736842,370,1138
1041,135.2631579,7.631578947,0.150526316,469,1138
1042,135.2631579,7.631578947,0.171315789,417,1138
