	time	total_volume	cell_type	cycle_model	current_phase	elapsed_time_in_phase	nuclear_volume	cytoplasmic_volume	fluid_fraction	calcified_fraction	x_orientation	x_orientation	y_orientation	x_orientation	x_orientation	polarity	migration_speed	x_motility_vector	x_motility_vector	y_motility_vector	x_motility_vector	x_motility_vector	migration_bias	x_motility_bias_direction	x_motility_bias_direction	y_motility_bias_direction	x_motility_bias_direction	x_motility_bias_direction	persistence_time	motility_reserved	next_physiboss_run	TNFR_binding_rate	TNFR_endocytosis_rate	TNFR_recycling_rate	TNFR_activation_threshold	TNFR_receptors_per_cell	TFN_net_production_rate	tnf_node	fadd_node	nfkb_node	external_tnf	unbound_external_TNFR	bound_external_TNFR	bound_internal_TNFR
30	900	1915.0567231260782	0.0	5.0	14.0	380.5788149404744	426.2167649030129	1488.8399582230682	0.7291064750386413	0.0	0.0013528703004583574	-0.003650726978098068	-0.008082296537453293	0.0013528703004583574	-0.003650726978098068	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	903.8937453504033	0.8900000000000198	0.3399999999999916	0.5599999999999777	0.5	1.0	0.0	0.0	0.3167082294264339	0.0	0.0	0.9984410444319796	0.0009506237003930592	0.0006083318676286427
31	930	1925.5240206926212	0.0	5.0	14.0	390.2891170307465	428.44610657632376	1497.0779141162998	0.7294603751217884	0.0	0.0046504047677069634	-0.004050980168638635	-0.005951578375678077	0.0046504047677069634	-0.004050980168638635	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	934.001727262341	0.8900000000000217	0.33999999999999253	0.559999999999977	0.5	1.0	0.0	0.0	0.3148599269183922	0.0	0.0	0.9993432767196915	0.0004004136272066677	0.0002563096531007425
32	960	1927.755838049838	0.0	5.0	14.0	397.2257422616541	428.8173417436101	1498.938496306224	0.7297558555361052	0.0	0.0071833158727445025	-0.0024363276491405376	-0.009207588093988195	0.0071833158727445025	-0.0024363276491405376	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	963.8209577914511	0.890000000000024	0.33999999999999364	0.5599999999999761	0.5	1.0	0.0	0.0	0.3169722057953873	0.0	0.0	0.9997242745679311	0.00016810860802572998	0.00010761682404289579
33	990	1922.9419613703935	0.0	5.0	14.0	400.02100066577253	427.65296861028725	1495.2889927601047	0.7297292408540214	0.0	0.012258097549244331	-0.0023424187155942056	-0.005591143719508279	0.012258097549244331	-0.0023424187155942056	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	993.771019569961	0.8900000000000264	0.3399999999999949	0.5599999999999751	0.5	1.0	0.0	0.0	0.31732418524871353	0.0	0.0	0.9998849610498941	7.012910332005641e-05	4.49098467838804e-05
34	1020	1934.6928851436394	0.0	5.0	14.0	407.3803703484385	430.18933714486576	1504.5035479987741	0.7300697121838268	0.0	0.013446618380609074	-0.002355092840714081	-0.006910226419302853	0.013446618380609074	-0.002355092840714081	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1023.8762453757719	0.8900000000000282	0.3399999999999958	0.5599999999999744	0.5	1.0	0.0	0.0	0.31640625	0.0	0.0	0.9999515855562466	2.9516687893808223e-05	1.8897755859422983e-05
35	1050	1945.1434856934416	0.0	5.0	14.0	416.0238066908729	432.425869964817	1512.7176157286226	0.7303843114055039	0.0	0.013050714980033244	-0.0016948998678603655	-0.009471567019791306	0.013050714980033244	-0.0016948998678603655	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1053.7212247003404	0.8900000000000299	0.3399999999999966	0.5599999999999737	0.5	1.0	0.0	0.0	0.3191489361702128	0.0	0.0	0.9999796276243711	1.2419763904941872e-05	7.952611721718444e-06
36	1080	1942.5886998769718	0.0	5.0	14.0	419.5245365083845	431.7518718237387	1510.8368280532352	0.730531175727875	0.0	0.01165240469880483	-0.0027869451863029573	-0.010260477890248264	0.01165240469880483	-0.0027869451863029573	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1083.8217178941486	0.8900000000000319	0.33999999999999764	0.5599999999999729	0.5	1.0	0.0	0.0	0.3208046585494971	0.0	0.0	0.9999914901958995	5.187783720491575e-06	3.3220203812637803e-06
37	1110	1933.4032284473365	0.0	5.0	14.0	420.2353374945321	429.65203909589894	1503.751189351438	0.7303894382434076	0.0	0.01220886980774508	0.0015693225725310852	-0.011528638655767918	0.01220886980774508	0.0015693225725310852	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1113.899369910157	0.8900000000000342	0.3399999999999988	0.559999999999972	0.5	1.0	0.0	0.0	0.3193449334698055	0.0	0.0	0.9999964639069167	2.1554538901244984e-06	1.3806391945906416e-06
38	1140	1920.0622677141828	0.0	5.0	14.0	420.06024455295335	426.670456196882	1493.3918115173042	0.7299225250530261	0.0	0.006089493153113954	0.005341104932335322	-0.011821032526496123	0.006089493153113954	0.005341104932335322	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1143.9219024990516	0.8900000000000365	0.33999999999999997	0.559999999999971	0.5	1.0	0.0	0.0	0.3188548864758144	0.0	0.0	0.9999985340465656	8.935181766481244e-07	5.72435257953788e-07
39	1170	1916.055492678914	0.0	5.0	14.0	421.62048706423667	425.80199878681606	1490.2534938920955	0.729412254195543	0.0	0.011784109306251508	0.010720385773258916	-0.012860975285193716	0.011784109306251508	0.010720385773258916	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1173.7008005233188	0.8900000000000384	0.3400000000000009	0.5599999999999702	0.5	1.0	0.0	0.0	0.3181818181818182	0.0	0.0	0.9999993897821651	3.7196174442771154e-07	2.3825608925036178e-07
40	1200	1933.865541167176	0.0	5.0	14.0	430.70480345413415	429.7522090394701	1504.113332127708	0.7294744518292444	0.0	0.012922198262373686	0.012072320370087453	-0.015215397482343832	0.012922198262373686	0.012072320370087453	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1203.9341811300405	0.8900000000000396	0.3400000000000015	0.5599999999999697	0.5	1.0	0.0	0.0	0.31613508442776733	0.0	0.0	0.9999997436855664	1.5629335315972992e-07	1.0002108029644e-07
41	1230	1943.7431836912053	0.0	5.0	14.0	436.45787372560915	431.88826826622875	1511.8549154249795	0.7301711453582512	0.0	0.012027176594568107	0.0069571940434120134	-0.016514555124300022	0.012027176594568107	0.0069571940434120134	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1233.8825997601061	0.8900000000000412	0.3400000000000023	0.5599999999999692	0.5	1.0	0.0	0.32067703568161027	0.3142726440988106	0.0022872827081427266	0.0	0.22188664029649044	0.4846079646709993	0.29350539503250944
42	1260	1937.8374038812221	0.0	5.0	14.0	433.4753011794804	430.7346804759838	1507.1027234052412	0.7300109932693919	0.0	0.01243679447546073	0.0038092027049042155	-0.011654398082443191	0.01243679447546073	0.0038092027049042155	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1263.6846190385265	0.8900000000000409	0.34000000000000213	0.5599999999999693	0.5	1.0	0.0	0.005979760809567618	0.31278748850046	0.07957681692732291	0.0	0.34712158448652297	0.4031963907894564	0.24968202472402082
43	1290	1906.9676205347694	0.0	5.0	14.0	406.50123540092875	424.63298340181245	1482.334637132957	0.728855366346468	0.0	0.006330705795507288	0.015770792142143688	-0.016211607291310284	0.006330705795507288	0.015770792142143688	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1293.796460879066	0.8900000000000367	0.34	0.559999999999971	0.5	1.0	0.0	0.0	0.30969965534219596	0.06450024618414574	0.0	0.583791984408822	0.25549855938342897	0.1607094562077483
44	1320	1895.9127991328414	0.0	5.0	14.0	399.0339009951712	422.42387589313967	1473.488923239705	0.7286164949070765	0.0	0.002085597412535117	0.02168880739504719	-0.021185601994252363	0.002085597412535117	0.02168880739504719	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1323.7868389029095	0.890000000000036	0.3399999999999997	0.5599999999999712	0.5	1.0	0.0	0.0	0.3006470881035341	0.025883524141363863	0.0	0.7881601282541578	0.12951113452399798	0.08232873722184376
45	1350	1907.5246327142165	0.0	5.0	14.0	401.9191305047969	424.9784402495403	1482.546192464672	0.7288521543811252	0.0	0.006245543409258035	0.020726634075069483	-0.022135541201714622	0.006245543409258035	0.020726634075069483	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1353.9005413246646	0.890000000000037	0.34000000000000014	0.5599999999999709	0.5	1.0	0.0	0.0	0.2986758214811182	0.0034330554193231977	0.0	0.904162278671938	0.05849798085918159	0.03733974046888031
